Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed
083502,100.13,44,30.32,61,192.11,7.87
083001,99.44,43,30.32,62,199.82,5.62
082502,106.34,43,30.32,63,198.1,5.62
082002,101.36,42,30.32,64,197.55,6.75
081506,84.65,41,30.32,70,194.05,5.62
081002,74.85,41,30.32,78,170.6,4.5
080508,68.04,41,30.31,75,170.4,3.37
080005,70.46,41,30.32,75,170.05,1.12
075503,58.53,41,30.32,74,170.01,3.37
075002,47.73,41,30.32,74,169.84,2.25
074508,45.16,41,30.31,71,169.84,3.37
074003,38.49,41,30.31,68,175.3,4.5
073505,34.65,40,30.31,70,179,4.5
073002,25.74,40,30.31,71,179,4.5
072503,19.06,40,30.3,69,178.96,3.37
072002,15.72,40,30.31,71,179.41,3.37
071502,10.96,40,30.31,69,179.7,5.62
071002,7.24,40,30.31,69,180.49,3.37
070502,5.85,40,30.31,70,175.88,3.37
070002,2.98,40,30.3,70,175.77,4.5
065503,1.88,40,30.3,70,178.78,4.5
065005,1.35,40,30.3,70,173.05,5.62
064505,1.18,40,30.31,72,174.23,5.62
064005,1.2,40,30.3,72,190.64,5.62
063505,1.18,40,30.3,73,190.98,6.75
063006,1.19,40,30.3,74,190.6,6.75
062502,1.19,40,30.3,75,190.82,6.75
062006,1.19,40,30.3,76,188.52,6.75
061502,1.2,40,30.3,76,187.32,6.75
061005,1.19,40,30.3,77,185.54,5.62
060504,1.2,40,30.3,76,185.11,6.75
060002,1.21,41,30.3,77,181.97,6.75
055502,1.18,41,30.3,76,181.59,5.62
055002,1.22,41,30.3,76,181.93,5.62
054505,1.22,41,30.3,75,181.97,3.37
054002,1.21,41,30.3,75,184.21,5.62
053503,1.18,41,30.3,75,183.66,5.62
053004,1.22,41,30.3,74,199.43,3.37
052501,1.2,41,30.3,73,199.7,5.62
052004,1.19,41,30.29,74,198.78,5.62
051505,1.18,41,30.29,74,197.91,6.75
051005,1.2,41,30.29,75,196.81,7.87
050504,1.17,41,30.29,73,197.11,6.75
050003,1.21,41,30.29,72,196.95,7.87
045502,1.19,41,30.29,70,196.18,10.12
045002,1.2,41,30.29,72,196.9,10.12
044505,1.19,41,30.29,74,195.06,7.87
044005,1.21,41,30.29,76,196.45,7.87
043503,1.19,40,30.29,77,198.58,6.75
043003,1.22,40,30.29,80,189.83,6.75
042502,1.2,40,30.29,82,181.64,4.5
042002,1.2,41,30.29,81,181.59,3.37
041505,1.2,41,30.29,80,181.59,4.5
041002,1.17,41,30.29,80,181.59,4.5
040502,1.18,41,30.28,81,181.59,4.5
040004,1.21,41,30.28,82,180.75,3.37
035505,1.23,41,30.28,84,180.76,4.5
035005,1.24,41,30.28,84,180.71,5.62
034502,1.22,41,30.28,83,180.69,4.5
034005,1.23,41,30.28,85,179.84,7.87
033502,1.17,41,30.27,85,195.74,4.5
033005,1.22,41,30.27,85,195.74,5.62
032502,1.22,41,30.28,85,195.78,5.62
032002,1.23,41,30.27,87,195.82,6.75
031502,1.2,41,30.27,88,196.59,9
031002,1.15,41,30.27,88,195.66,7.87
030504,1.23,41,30.28,88,195.64,9
030005,1.24,41,30.28,87,194.31,7.87
025502,1.24,41,30.28,87,199.04,7.87
025004,1.19,41,30.29,87,199.56,7.87
024501,1.23,41,30.29,88,202.87,6.75
024003,1.26,41,30.29,87,201.42,6.75
023503,1.17,41,30.29,87,202.5,7.87
023002,1.23,41,30.29,87,201.15,6.75
022502,1.22,41,30.29,88,199.56,6.75
022005,1.21,41,30.29,88,196.88,6.75
021504,1.2,41,30.29,88,195.65,6.75
021003,1.23,41,30.3,88,195.92,7.87
020502,1.23,41,30.29,88,194.54,6.75
020002,1.21,41,30.3,88,194.75,6.75
015502,1.22,41,30.3,87,183.74,5.62
015004,1.21,41,30.3,87,181.96,5.62
014501,1.2,41,30.3,88,181.77,5.62
014002,1.21,41,30.31,88,180.85,5.62
013503,1.18,41,30.31,88,180.51,4.5
013004,1.22,41,30.31,87,183.48,5.62
012504,1.22,41,30.31,87,183.44,2.25
012001,1.2,41,30.31,88,182.98,4.5
011503,1.16,41,30.3,88,183.04,4.5
011005,1.22,41,30.31,89,182.62,6.75
010502,1.23,41,30.31,89,182.34,6.75
010004,1.21,41,30.31,91,186.25,4.5
005502,1.22,42,30.31,91,186.59,6.75
005002,1.19,42,30.31,91,188.21,5.62
004502,1.16,42,30.31,92,192.61,6.75
004002,1.23,42,30.31,92,195.65,6.75
003502,1.22,41,30.31,92,195.95,6.75
003003,1.21,41,30.31,93,194.18,7.87
002501,1.21,41,30.32,93,193.34,7.87
002005,1.2,41,30.32,93,186.84,5.62
001503,1.22,41,30.32,93,184.7,5.62
001001,1.22,40,30.32,92,183.21,6.75
000502,1.24,40,30.32,91,188.4,4.5
000004,1.22,40,30.32,90,184.84,4.5
235504,1.2,40,30.32,89,185.28,2.25
235003,1.2,40,30.32,90,185.29,2.25
234502,1.23,40,30.32,90,187.2,3.37
234002,1.16,40,30.32,90,180.34,4.5
233505,1.23,40,30.32,90,182.58,6.75
233005,1.22,40,30.32,89,185.08,6.75
232502,1.19,40,30.32,88,182.73,5.62
232003,1.24,41,30.32,88,176.36,3.37
231502,1.2,41,30.32,87,185.11,3.37
231003,1.21,41,30.32,88,185.71,4.5
230505,1.2,41,30.32,88,185.4,5.62
230002,1.2,41,30.32,89,188.07,4.5
225502,1.21,41,30.32,89,188.96,5.62
225017,1.22,41,30.32,89,188.91,3.37
224504,1.21,41,30.32,89,188.96,5.62
224002,1.21,41,30.32,89,188.96,5.62
223502,1.21,41,30.32,88,188.97,3.37
223002,1.18,41,30.32,88,188.91,3.37
222508,1.22,41,30.32,88,188.34,6.75
222002,1.2,41,30.32,85,187.67,5.62
221502,1.21,41,30.32,86,182.57,4.5
221004,1.22,41,30.33,89,170.99,4.5
220502,1.22,42,30.33,86,192.25,6.75
220005,1.22,42,30.33,88,188.29,6.75
215502,1.2,42,30.33,87,174.42,4.5
215005,1.18,42,30.33,88,158.99,4.5
214503,1.21,43,30.33,92,168.68,3.37
214003,1.21,43,30.33,95,162.17,5.62
213506,1.2,43,30.32,98,174.37,5.62
213002,1.19,43,30.32,99,141.18,4.5
212502,1.2,43,30.32,99,172.85,5.62
212005,1.21,43,30.32,100,152.07,5.62
211503,1.23,43,30.32,100,170.07,4.5
211002,1.22,43,30.32,101,161.32,4.5
210504,1.2,43,30.32,101,160.41,5.62
210002,1.21,43,30.31,101,169.97,5.62
205502,1.21,43,30.31,101,166.69,4.5
205005,1.22,43,30.31,101,168.03,5.62
204502,1.23,43,30.31,101,177.74,5.62
204003,1.21,43,30.31,101,166.49,4.5
203502,1.19,43,30.31,101,170.57,3.37
203005,1.19,43,30.31,101,171.04,3.37
202502,1.19,43,30.31,101,172.18,4.5
202005,1.2,44,30.31,101,162.88,3.37
201502,1.2,44,30.32,101,162.88,4.5
201010,1.19,44,30.31,102,162.88,3.37
200505,1.23,44,30.31,102,162.87,2.25
200005,1.22,44,30.31,102,162.87,3.37
195502,1.23,45,30.31,102,162.87,2.25
195005,1.23,45,30.31,102,162.87,2.25
194505,1.21,45,30.31,102,162.92,3.37
194003,1.22,45,30.31,102,161.05,5.62
193505,1.2,45,30.31,102,159.89,2.25
193002,1.24,44,30.31,102,164.14,4.5
192503,1.22,44,30.31,101,154.58,3.37
192002,1.19,44,30.31,101,165.65,3.37
191504,1.2,45,30.3,101,158.5,4.5
191002,1.17,45,30.31,101,161.34,2.25
190505,1.21,45,30.31,101,128.42,3.37
190002,1.2,45,30.31,101,94.99,1.12
185505,1.2,45,30.3,101,111.61,1.12
185002,1.2,45,30.31,101,119.91,1.12
184502,1.21,45,30.3,101,119.92,2.25
184002,1.24,45,30.3,101,121.13,0
183502,1.22,45,30.3,101,120.56,2.25
183007,1.24,46,30.3,101,120.45,1.12
182503,1.23,46,30.3,101,123.63,1.12
182005,1.23,46,30.3,101,128.62,2.25
181502,1.22,46,30.3,101,128.2,0
181004,1.25,46,30.29,101,130.35,0
180502,1.2,46,30.29,101,130.38,2.25
180008,1.2,46,30.29,102,130.38,2.25
175502,1.72,46,30.29,102,120.56,0
175002,2.45,46,30.29,102,120.44,2.25
174503,5.56,46,30.29,102,120.43,2.25
174003,9.21,46,30.29,102,119.39,3.37
173504,12.38,46,30.29,102,127.39,5.62
173005,16.49,46,30.29,102,92.54,0
172505,21.47,47,30.29,102,78.34,2.25
172020,26.86,47,30.29,102,114.71,1.12
171503,34.45,47,30.29,102,108.44,1.12
171004,44.47,47,30.29,102,113.83,3.37
170503,53.98,47,30.29,102,125.27,1.12
170006,61.44,47,30.29,102,98.41,1.12
165504,65.07,47,30.29,102,83.07,2.25
165002,78.79,47,30.28,102,108.65,2.25
164505,96.05,47,30.28,102,99.48,1.12
164005,89.24,47,30.28,102,100.41,1.12
163504,93.17,47,30.28,102,97.79,0
163002,98.19,47,30.29,102,71.43,3.37
162502,93.88,48,30.28,102,77.3,3.37
162002,105.3,48,30.28,102,55.61,2.25
161502,104.86,48,30.28,102,12.07,2.25
161003,131.91,48,30.28,102,83.66,2.25
160504,155.5,48,30.28,102,22.12,3.37
160004,127.28,48,30.28,102,28.83,3.37
155504,183.06,48,30.28,102,40.43,3.37
155004,218.88,48,30.28,102,38.07,1.12
154504,208.75,48,30.28,102,32.14,1.12
154003,182.81,49,30.28,102,8.43,1.12
153506,249.49,48,30.28,102,52.73,3.37
153004,198.5,49,30.28,102,17.44,1.12
152503,292.01,49,30.28,102,21.02,3.37
152004,311.18,48,30.28,102,95.6,1.12
151504,257.05,48,30.28,102,49.52,1.12
151005,241.55,48,30.28,102,8.42,2.25
150504,252.02,48,30.28,102,36.32,2.25
150003,293.18,48,30.28,102,39.26,3.37
145506,277.06,49,30.28,102,57.35,5.62
145005,280.08,48,30.28,102,34.78,2.25
144509,330.03,48,30.28,102,25.56,3.37
144004,282.29,48,30.29,102,41.12,4.5
143502,248.29,49,30.29,102,27.86,1.12
143005,330.24,48,30.29,102,24.22,2.25
142502,377.95,48,30.29,102,45.24,6.75
142005,332.68,49,30.29,102,337.07,1.12
141503,284.63,49,30.29,102,42.2,5.62
141004,279.06,49,30.29,102,27.87,6.75
140502,244.82,49,30.29,102,55.39,4.5
140002,321.91,49,30.3,102,39.47,3.37
135506,279.13,49,30.29,102,18.14,4.5
135002,389.06,49,30.3,102,24.92,2.25
134503,397,49,30.3,102,19.89,2.25
134002,360.45,48,30.3,102,29.39,2.25
133502,433.43,48,30.3,102,56.33,4.5
133004,261.13,48,30.3,102,16.59,4.5
132502,389.88,48,30.3,102,48.31,4.5
132008,337.29,49,30.3,102,47.42,9
131503,311.55,49,30.31,102,20.85,3.37
131004,428.82,49,30.31,102,22.87,4.5
130504,513.93,49,30.31,102,15.95,3.37
130002,495.37,49,30.31,102,45.57,3.37
125502,598.76,49,30.31,102,35.52,2.25
125005,510.71,49,30.32,102,20.77,4.5
124502,431.67,49,30.32,102,52.99,2.25
124004,417.73,49,30.32,102,11.89,4.5
123503,450.88,49,30.33,102,45.38,5.62
123002,506.53,48,30.33,102,8.4,4.5
122502,446.56,48,30.33,102,29.48,5.62
122001,498.51,48,30.33,102,61.81,4.5
121503,448.85,48,30.33,102,41.92,4.5
121004,398.16,49,30.34,102,62.71,4.5
120505,696.3,48,30.34,102,72.67,6.75
120004,508.27,48,30.34,102,15.54,3.37
115505,367.2,49,30.34,102,10.34,3.37
115002,469.94,48,30.34,102,38.03,7.87
114501,554.59,48,30.34,101,66.3,6.75
114005,504.81,48,30.35,101,30.89,4.5
113501,535.46,48,30.35,101,359.81,4.5
113001,426.45,48,30.35,101,34.95,5.62
112503,386.18,48,30.35,101,47.12,3.37
112003,363.05,48,30.35,101,25.82,6.75
111505,393.38,48,30.36,101,49.71,3.37
111004,496.58,48,30.36,101,84.02,2.25
110502,482.05,48,30.36,101,60.55,9
110005,457.4,48,30.36,101,357.91,2.25
105503,638.36,48,30.36,101,107.9,4.5
105007,473.65,48,30.36,101,78.7,11.25
104502,508.97,48,30.36,100,37.47,10.12
104004,430.6,48,30.37,100,33.38,4.5
103504,221.77,49,30.37,100,45,7.87
103003,278.02,49,30.37,100,42.83,7.87
102504,284.79,49,30.37,100,46.31,5.62
102002,287.1,49,30.36,100,8.37,3.37
101503,336.66,49,30.37,99,39.35,5.62
101005,463.43,49,30.37,99,56.24,6.75
100507,439.55,50,30.37,98,65.01,7.87
100004,349.75,50,30.37,98,88.38,2.25
095501,382.21,50,30.37,99,79.13,4.5
095001,577.1,50,30.37,99,136.84,4.5
094505,345.24,49,30.37,99,154.83,2.25
094001,541.78,50,30.37,100,92.87,6.75
093502,395.43,49,30.37,101,65.72,5.62
093004,333.3,49,30.37,101,132.79,9
092502,307.74,49,30.37,101,98.23,5.62
092002,380.04,49,30.37,102,115.67,7.87
091502,347.43,49,30.37,102,98.33,3.37
091002,356.06,49,30.37,102,166.86,5.62
090501,409.92,48,30.37,102,180.52,3.37
090036,443.4,48,30.37,102,161.37,4.5
085606,260.6,47,30.37,102,119.31,9
085050,204.42,47,30.37,102,135.45,3.37
084051,158.24,47,30.37,102,152,4.5
083540,216.78,47,30.36,102,152.71,4.5
083049,156.65,46,30.36,102,146.36,2.25
082553,115.47,46,30.36,102,150.82,5.62
082039,141.48,46,30.36,102,153.15,5.62
081552,144.98,46,30.36,102,153.57,2.25
081049,121.81,46,30.36,102,153.37,5.62
080540,119.71,45,30.36,102,152.91,3.37
080049,117.75,45,30.36,102,152.5,3.37
075550,79.24,45,30.36,101,151.5,1.12
075040,88.46,44,30.36,101,151.47,3.37
074552,68.69,44,30.36,101,150.89,4.5
074049,42.44,44,30.36,101,150.88,3.37
073543,39.47,44,30.35,101,150.86,3.37
073049,30.68,44,30.35,101,160.39,0
072540,27.86,44,30.35,101,160.39,3.37
072053,21.88,44,30.35,101,160.35,3.37
071549,15.5,43,30.35,101,163.04,3.37
071039,12.98,43,30.35,101,163.49,3.37
070549,8.57,43,30.35,101,111.39,1.12
070043,5.52,43,30.35,101,116.93,4.5
065550,3.66,42,30.34,100,180.42,4.5
065049,3.52,42,30.34,100,165.96,4.5
064540,4.09,42,30.34,100,188.08,4.5
064052,1.2,41,30.34,100,171.18,5.62
063549,1.23,41,30.34,99,192.64,5.62
063040,1.22,41,30.34,99,191.67,4.5
062549,1.2,41,30.34,99,189.66,6.75
062050,1.17,41,30.34,99,195.7,7.87
061550,1.19,40,30.34,98,199.44,9
061102,1.15,40,30.34,98,184.34,6.75
060550,1.19,40,30.34,97,180.16,6.75
060053,1.22,40,30.34,97,203.55,5.62
055539,1.18,39,30.34,96,177.85,6.75
055049,1.19,39,30.34,95,183.2,6.75
054550,1.21,39,30.34,95,172.35,7.87
054040,1.19,38,30.34,92,198.57,5.62
053550,1.2,38,30.34,90,169.45,10.12
053050,1.2,38,30.34,84,176.17,6.75
052541,1.19,38,30.34,82,175.06,7.87
052051,1.22,38,30.34,77,161.68,4.5
051552,1.17,37,30.34,71,154.05,5.62
051050,1.18,37,30.34,67,175.35,5.62
050552,1.19,37,30.34,61,165.49,5.62
050040,1.19,37,30.34,56,172.86,5.62
045552,1.19,36,30.34,51,171.26,5.62
045049,1.21,36,30.34,48,191.92,6.75
044549,1.18,36,30.34,48,167.51,7.87
044049,1.18,36,30.34,45,178.55,9
043543,1.15,36,30.34,45,157.82,7.87
043050,1.15,36,30.34,45,179.83,5.62
042549,1.15,36,30.34,45,185.4,5.62
042042,1.18,36,30.34,46,172.47,5.62
041550,1.2,37,30.34,44,162.15,5.62
041039,1.18,36,30.34,43,167.83,6.75
040549,1.19,36,30.34,47,177.01,5.62
040049,1.17,36,30.34,48,173.4,7.87
035620,1.18,36,30.34,47,185.51,6.75
035049,1.18,36,30.34,50,178.17,7.87
034550,1.17,36,30.34,50,173.53,4.5
034049,1.19,36,30.34,50,192.49,6.75
033549,1.16,37,30.34,50,165.98,9
033049,1.19,37,30.34,50,158.83,9
032550,1.22,37,30.34,49,188.98,4.5
032039,1.18,37,30.34,51,148.79,7.87
031549,1.21,37,30.34,49,166.53,6.75
031039,1.18,37,30.34,48,140.72,5.62
030549,1.17,37,30.34,48,150.23,4.5
030050,1.15,37,30.34,53,171.89,6.75
025543,1.19,37,30.35,53,154.78,6.75
025049,1.11,37,30.35,54,192.35,6.75
024543,1.15,37,30.35,54,177,6.75
024049,1.2,37,30.35,55,176.53,4.5
023549,1.21,37,30.35,57,178.64,6.75
023039,1.21,37,30.35,57,185.35,9
022550,1.2,37,30.35,56,186.16,7.87
022039,1.19,37,30.35,56,161.43,5.62
021550,1.18,37,30.35,56,157.03,6.75
021052,1.19,37,30.35,58,194.05,7.87
020540,1.2,37,30.35,54,176.52,7.87
020053,1.18,37,30.36,55,186.36,6.75
015539,1.19,37,30.36,53,177.83,6.75
015051,1.2,37,30.36,53,177.12,6.75
014549,1.2,37,30.36,55,192.57,7.87
014042,1.17,37,30.36,54,183.05,7.87
013553,1.17,37,30.36,53,178.26,5.62
013040,1.13,37,30.36,54,189.43,6.75
012549,1.18,37,30.36,55,168.5,7.87
012050,1.15,38,30.36,56,189.54,6.75
011552,1.19,38,30.36,56,189.03,5.62
011050,1.19,38,30.36,57,159.52,4.5
010549,1.2,38,30.36,60,172.09,6.75
010052,1.19,38,30.36,60,188.9,6.75
005539,1.22,38,30.36,60,173,5.62
005049,1.17,38,30.36,60,185.77,7.87
004549,1.2,38,30.35,60,151.24,4.5
004039,1.17,38,30.35,61,168.09,6.75
003550,1.19,37,30.35,62,184.49,7.87
003049,1.17,37,30.35,64,183.44,9
002557,1.16,37,30.35,65,186.72,5.62
002049,1.16,38,30.36,64,180.33,6.75
001539,1.21,38,30.36,64,191.36,7.87
001049,1.21,38,30.36,66,196.37,9
000549,1.2,38,30.36,68,197.04,7.87
000039,1.2,39,30.36,69,188.6,5.62
235549,1.18,39,30.36,71,165.71,7.87
235051,1.18,40,30.36,76,206.83,7.87
234550,1.17,40,30.36,81,167.32,4.5
234049,1.18,40,30.36,86,168.55,9
233539,1.19,40,30.36,91,195.92,5.62
233053,1.18,40,30.36,97,171.06,9
232550,1.18,40,30.37,98,154.96,5.62
232050,1.18,41,30.36,99,159.66,5.62
231552,1.21,41,30.36,100,162.65,6.75
231040,1.19,41,30.37,100,145.26,6.75
230549,1.16,42,30.37,100,158.93,6.75
230049,1.22,42,30.37,100,169.61,6.75
225550,1.18,42,30.37,100,160.31,7.87
225050,1.23,42,30.37,100,138.13,6.75
224542,1.14,41,30.37,100,167.33,10.12
224049,1.2,41,30.37,100,178.78,9
223540,1.2,41,30.37,99,155.8,6.75
223052,1.2,41,30.38,99,192.53,5.62
222549,1.22,41,30.37,99,169.21,9
222050,1.2,41,30.37,99,169.39,10.12
221549,1.18,41,30.37,98,174.66,6.75
221039,1.18,41,30.38,98,160.77,6.75
220605,1.21,40,30.38,96,151.73,7.87
220042,1.17,40,30.38,96,154.71,5.62
215549,1.19,40,30.37,95,152.31,7.87
215039,1.21,40,30.38,93,154.67,6.75
214550,1.16,40,30.38,91,162.56,4.5
214050,1.16,40,30.38,89,197.7,3.37
213551,1.22,40,30.38,85,150.44,6.75
213050,1.19,40,30.38,81,171.7,3.37
212539,1.19,40,30.38,75,174.59,4.5
212049,1.2,40,30.38,68,159.59,9
211549,1.16,39,30.38,71,146.4,6.75
211041,1.19,40,30.38,76,140.45,7.87
210550,1.18,40,30.38,73,184.1,10.12
210039,1.19,40,30.38,76,132.63,6.75
205550,1.19,40,30.38,77,123.85,6.75
205050,1.17,40,30.38,75,170.26,6.75
204550,1.19,40,30.38,74,157.89,9
204050,1.23,40,30.38,79,158.24,7.87
203551,1.22,40,30.38,83,191.84,7.87
203050,1.19,41,30.38,87,188.53,9
202540,1.18,41,30.38,88,176.91,3.37
202050,1.19,41,30.38,89,152.86,4.5
201539,1.19,41,30.37,91,124.1,2.25
201049,1.2,41,30.37,96,166.43,3.37
200550,1.2,41,30.37,101,143.73,5.62
200040,1.16,41,30.37,101,167.65,6.75
195551,1.2,42,30.37,101,173.81,7.87
195039,1.19,42,30.37,102,145.52,10.12
194543,1.2,43,30.37,102,153.44,10.12
194050,1.18,43,30.37,102,157.71,6.75
193540,1.18,43,30.37,102,137.15,9
193049,1.2,43,30.37,102,71.96,3.37
192549,1.22,43,30.37,102,105.92,5.62
192040,1.2,42,30.36,101,141.52,3.37
191549,1.19,42,30.36,101,179.04,5.62
191039,1.18,43,30.36,101,140.05,4.5
190540,1.19,43,30.36,101,136.54,2.25
190050,1.19,43,30.36,101,119.44,9
185550,1.19,43,30.36,101,127.03,4.5
185040,1.17,43,30.36,101,47.35,4.5
184550,1.23,44,30.36,101,68.13,3.37
184049,1.21,44,30.36,101,119.43,2.25
183540,1.2,44,30.36,101,106.93,4.5
183049,1.19,44,30.36,101,125.88,4.5
182552,1.21,44,30.36,101,35.21,3.37
182050,1.21,44,30.35,101,146.59,6.75
181549,1.2,45,30.35,101,106.9,3.37
181041,1.21,45,30.35,101,142.96,5.62
180549,1.61,45,30.36,101,123.26,6.75
180040,2.61,45,30.36,101,80.09,4.5
175552,3.73,45,30.35,101,34.87,6.75
175056,5.73,45,30.35,101,72.21,5.62
174543,7.94,46,30.35,101,98.77,3.37
174049,11.06,46,30.35,100,119.76,9
173540,16.54,46,30.35,100,69.17,5.62
173050,25.26,46,30.35,100,126.4,7.87
172549,31.29,47,30.35,100,41.4,5.62
172049,43.77,47,30.34,100,84.62,5.62
171550,46.08,47,30.34,100,72.36,6.75
171119,66.71,47,30.34,100,58.76,5.62
170549,90.33,47,30.34,99,104.08,1.12
170039,90.52,48,30.34,99,54.46,7.87
165555,87.21,48,30.34,98,83.25,4.5
165050,84.23,48,30.34,98,89.03,5.62
164549,115.38,48,30.34,97,130.53,5.62
164049,142.14,49,30.34,96,97.12,4.5
163552,169.86,49,30.34,94,130.59,7.87
163040,203.63,48,30.34,96,157.01,6.75
162550,248.71,48,30.34,95,133.15,7.87
162042,267.15,48,30.34,96,75.34,4.5
161550,243.14,47,30.34,99,145.04,2.25
161040,338.89,47,30.35,101,83.27,3.37
160553,406.29,47,30.35,100,130.65,5.62
160042,277.99,47,30.35,100,116.51,5.62
155549,267.59,47,30.35,100,57.37,4.5
155050,267.6,47,30.35,100,11.07,5.62
154543,141.25,48,30.35,100,61.19,11.25
154049,287.88,48,30.35,100,49.54,9
153549,363.51,48,30.35,99,73.04,9
153040,248.81,49,30.35,100,41.43,11.25
152550,230.32,49,30.35,99,349.78,4.5
152049,194.64,49,30.35,99,351.82,6.75
151551,266.4,50,30.35,99,70.5,11.25
151039,368.24,50,30.35,98,66.53,12.37
150549,369.07,50,30.35,98,91.01,5.62
150049,397.05,50,30.35,98,26.24,7.87
145539,736.56,51,30.35,98,96.6,7.87
145053,387.79,51,30.34,98,28.18,6.75
144539,657.28,50,30.34,98,336.62,5.62
144052,628.36,50,30.34,98,84.59,5.62
143549,379.6,50,30.34,98,11.11,6.75
143039,416.83,51,30.34,97,21.79,4.5
142550,293.76,51,30.35,96,45.18,10.12
142051,477.94,51,30.35,96,40.3,5.62
141549,313.71,51,30.35,95,88.02,7.87
141102,653.32,51,30.35,94,43.58,4.5
140540,318.03,51,30.35,97,24.72,7.87
140052,579.66,51,30.35,98,341.03,4.5
135540,401.46,51,30.35,96,359.78,7.87
135049,501.5,51,30.35,95,29.46,5.62
134602,433.53,51,30.35,94,59.81,5.62
134051,610.04,51,30.36,96,60.07,2.25
133549,472.19,51,30.36,96,60.49,11.25
133050,358.92,52,30.36,95,183.88,12.37
132551,470.89,52,30.36,95,93.97,6.75
132040,1079.18,51,30.36,92,95.29,7.87
131549,585.42,51,30.36,92,91.92,7.87
131051,750.05,52,30.37,93,8.81,9
130550,1157.27,52,30.37,93,359.81,4.5
130050,466.04,52,30.37,90,31.55,4.5
125540,593.25,52,30.37,88,52.26,10.12
125049,604.99,52,30.37,90,36.14,3.37
124549,621.32,52,30.38,89,107.97,5.62
124049,482.24,52,30.38,89,122.32,7.87
123557,1045.66,52,30.38,89,55.33,9
123051,525.89,52,30.38,92,35.13,3.37
122539,965.94,51,30.39,91,108.55,10.12
122049,1050.63,51,30.39,90,23.93,2.25
121550,958.83,50,30.39,94,21.29,3.37
121040,637.62,50,30.39,97,76.39,4.5
120550,626.94,50,30.39,98,83.74,6.75
120053,626.45,50,30.39,97,56.78,7.87
115542,575.39,51,30.4,96,59.02,2.25
115050,422.33,51,30.4,96,359.49,7.87
114551,873.65,52,30.4,95,55.67,6.75
114050,597.6,52,30.4,93,150.23,9
113549,809.52,51,30.41,92,148.51,6.75
113049,636.19,51,30.41,91,163.84,2.25
112541,638.58,50,30.41,92,73.37,5.62
112051,879.92,49,30.41,98,124.69,4.5
111549,544.39,49,30.41,98,30.96,1.12
111039,651.16,48,30.41,99,69.52,5.62
110557,242.21,48,30.41,99,76.51,5.62
110050,450.88,49,30.41,99,79.94,5.62
105549,280.56,50,30.41,99,74.16,3.37
105054,876.37,50,30.41,100,92.27,6.75
104539,708.04,50,30.41,99,41.97,4.5
104050,852.62,50,30.41,99,60.84,6.75
103540,454.16,50,30.41,99,44.22,7.87
103050,641.69,50,30.42,98,121.66,7.87
102540,599.33,50,30.42,98,101.36,5.62
102049,512.76,50,30.42,98,29.52,11.25
101551,526.68,50,30.42,97,334.9,2.25
101040,383.52,50,30.42,97,10.74,3.37
100550,550.96,50,30.42,96,105.21,4.5
100040,553.69,50,30.42,96,72.5,2.25
095539,364.53,50,30.42,95,152.37,11.25
095049,545.3,50,30.42,96,55.05,6.75
094540,552.31,49,30.42,96,136.41,6.75
094050,545.2,49,30.42,96,109.85,4.5
093550,309.46,49,30.42,96,113.33,4.5
093051,276.53,49,30.42,95,47.69,4.5
092601,201.64,49,30.43,94,151.72,5.62
092040,293.96,49,30.43,94,57.27,10.12
091550,322.97,49,30.42,95,155.28,11.25
091051,414.06,49,30.42,96,111.97,7.87
090539,617.89,48,30.42,97,147.73,7.87
090049,254.03,48,30.42,96,151.08,3.37
085549,196.12,48,30.42,95,85.07,7.87
085049,242.69,47,30.42,94,124.03,6.75
084549,180.73,48,30.42,93,131.65,7.87
084040,257.53,48,30.42,91,90.3,5.62
083549,253.41,48,30.42,96,174.81,4.5
083042,354,47,30.42,99,158.08,7.87
082550,297.68,46,30.42,100,130.31,4.5
082050,238.6,46,30.42,100,142.07,5.62
081541,166.02,45,30.42,100,166.35,6.75
081049,177.78,45,30.42,100,166.21,9
080539,83.9,45,30.42,99,163.08,9
080053,72.06,45,30.41,99,125.59,3.37
075554,74.78,45,30.41,99,129.05,7.87
075049,49.51,44,30.41,99,166,4.5
074550,51.46,44,30.41,98,165.04,4.5
074041,42.02,44,30.41,98,135.94,9
073539,38.58,44,30.41,97,166.09,10.12
073050,39.54,44,30.41,96,161.66,6.75
072550,28.77,44,30.41,95,156.5,9
072101,23.7,43,30.4,93,170.59,6.75
071550,20.24,43,30.4,91,117.25,9
071039,17.9,43,30.4,88,161.79,13.5
070550,9.86,43,30.4,86,165.95,6.75
070049,7.47,43,30.4,82,147.16,7.87
065549,4.96,42,30.4,79,169.14,9
065050,3.04,42,30.4,75,184.64,9
064555,1.88,42,30.4,73,156.2,5.62
064105,1.2,41,30.4,70,162.58,11.25
063556,1.17,41,30.4,69,150.4,10.12
063106,1.24,41,30.4,70,173.17,10.12
062608,1.2,41,30.39,69,147.97,7.87
062056,1.19,41,30.39,66,167.71,5.62
061606,1.19,41,30.39,67,169.82,11.25
061106,1.2,40,30.39,69,149.88,11.25
060539,1.18,41,30.39,68,134.37,9
060049,1.16,41,30.39,64,180.52,6.75
055542,1.21,41,30.39,62,182.63,7.87
055052,1.17,40,30.39,67,156.07,9
054552,1.21,41,30.39,69,185.43,10.12
054040,1.18,41,30.39,69,177.35,7.87
