@relation arff

@attribute Time numeric
@attribute ' Radiation' {'0 category','5 category','10 category','20 category','25 category','35 category','50 category','60 category','85 category','110 category','130 category','160 category','190 category','205 category','240 category','275 category','300 category','325 category','345 category','365 category','370 category','425 category','460 category','510 category','565 category','310 category','230 category','625 category','805 category','670 category','680 category','690 category','700 category','715 category','745 category','610 category','760 category','775 category','790 category','820 category','855 category','875 category','870 category','890 category','910 category','925 category','935 category','945 category','955 category','960 category','970 category','975 category','985 category','990 category','995 category','1005 category','1010 category','1015 category','1020 category','1025 category','1030 category','1035 category','1040 category','1000 category','980 category','965 category','915 category','900 category','880 category','840 category','830 category','815 category','800 category','785 category','770 category','755 category','740 category','720 category','705 category','685 category','655 category','635 category','620 category','595 category','580 category','560 category','540 category','520 category','500 category','480 category','440 category','415 category','395 category','375 category','355 category','305 category','280 category','250 category','220 category','165 category','15 category','30 category','45 category','80 category','105 category','155 category','180 category','210 category','295 category','315 category','340 category','405 category','380 category','400 category','420 category','445 category','505 category','600 category','640 category','675 category','725 category','780 category','825 category','845 category','850 category','895 category','905 category','950 category','940 category','920 category','885 category','860 category','730 category','695 category','660 category','605 category','585 category','545 category','525 category','485 category','465 category','385 category','320 category','270 category','215 category','40 category','55 category','65 category','75 category','200 category','115 category','95 category','150 category','135 category','140 category','175 category','120 category','145 category','255 category','515 category','225 category','265 category','260 category','930 category','645 category','750 category','285 category','330 category','170 category','245 category','350 category','455 category','1065 category','1385 category','1155 category','1150 category','1135 category','1300 category','1145 category','590 category','570 category','550 category','530 category','495 category','470 category','450 category','430 category','410 category','390 category','70 category','475 category','535 category','555 category','615 category','865 category','1050 category','835 category','665 category','650 category','630 category','195 category','185 category','100 category','90 category','235 category','335 category','795 category','435 category','1060 category','1070 category','1075 category','1045 category','765 category','360 category','125 category','290 category','1255 category','1220 category','1090 category','1095 category','735 category','1250 category','1170 category','1120 category','1105 category','1330 category','1235 category','1115 category','490 category','1055 category','710 category','810 category','1100 category','1110 category','1265 category','1205 category','575 category','1080 category','1085 category','1285 category','1160 category','1165 category','1225 category','1130 category','1190 category','1240 category','1185 category','1360 category','1180 category','1245 category','1195 category','1140 category','1600 category','1475 category','1370 category','1410 category','1200 category','1450 category','1175 category','1275 category','1260 category','1350 category','1420 category','1315 category','1280 category','1290 category','1230 category','1215 category'}
@attribute ' Temperature' numeric
@attribute ' Pressure' numeric
@attribute ' Humidity' numeric
@attribute ' WindDirection(Degrees)' numeric
@attribute ' Speed' numeric

@data
161018,'385 category',61,30.42,20,28.89,6.75
160519,'405 category',61,30.42,22,52.17,6.75
160019,'425 category',61,30.42,24,25.64,6.75
155521,'445 category',61,30.41,20,51.77,9
155021,'465 category',61,30.42,21,161.86,3.37
154518,'485 category',61,30.42,22,51.64,5.62
154020,'505 category',61,30.42,20,89.16,6.75
153521,'525 category',61,30.42,23,50.59,4.5
153018,'540 category',60,30.42,24,126.09,3.37
152518,'560 category',61,30.42,21,12.28,5.62
152018,'580 category',61,30.42,22,21.92,7.87
151524,'595 category',61,30.42,18,0.11,4.5
151021,'615 category',61,30.42,22,67.67,6.75
150520,'630 category',62,30.42,19,3.18,5.62
150018,'650 category',62,30.42,22,108.92,6.75
145518,'665 category',62,30.42,22,56.02,4.5
145021,'685 category',61,30.42,24,56.58,10.12
144520,'700 category',62,30.42,23,50.12,4.5
144018,'715 category',62,30.42,27,354.35,2.25
143518,'730 category',62,30.42,23,17.15,2.25
143020,'745 category',62,30.42,23,10.91,11.25
142523,'760 category',62,30.42,23,87.57,9
142021,'770 category',62,30.42,21,73.34,4.5
141519,'785 category',62,30.42,25,22.26,6.75
141019,'800 category',63,30.41,24,359.92,5.62
140521,'810 category',63,30.41,25,336.46,3.37
140021,'820 category',63,30.42,24,27.05,6.75
135518,'835 category',63,30.42,25,161.82,4.5
135017,'845 category',63,30.42,25,32.96,3.37
134517,'855 category',63,30.42,27,53.7,10.12
134023,'865 category',63,30.42,25,46.49,11.25
133518,'880 category',63,30.42,22,31.55,5.62
133017,'885 category',63,30.42,24,105.32,9
132520,'890 category',63,30.42,27,0.14,1.12
132019,'900 category',63,30.43,24,0.11,6.75
131518,'910 category',63,30.43,21,55.69,5.62
131020,'915 category',63,30.43,21,2.92,5.62
130520,'925 category',63,30.43,21,30.75,11.25
130019,'930 category',63,30.43,21,276.16,7.87
125522,'935 category',63,30.43,23,37.98,7.87
125020,'935 category',63,30.43,22,24.7,4.5
124519,'945 category',63,30.43,20,51.48,6.75
124017,'950 category',63,30.43,19,155.73,3.37
123517,'950 category',62,30.44,22,62.89,2.25
123018,'955 category',62,30.44,22,19.88,5.62
122524,'955 category',63,30.44,24,31.08,7.87
122017,'960 category',63,30.44,22,19.21,1.12
121518,'960 category',63,30.45,23,72.97,11.25
121018,'960 category',63,30.45,23,336.45,2.25
120518,'960 category',63,30.45,17,62.35,6.75
120020,'960 category',63,30.45,23,17.48,9
115517,'960 category',63,30.45,20,55.64,3.37
115020,'960 category',63,30.45,19,68.74,2.25
114518,'955 category',63,30.45,20,88.02,5.62
114019,'955 category',63,30.46,19,87.95,5.62
113517,'950 category',64,30.46,21,59.75,10.12
113021,'945 category',64,30.46,20,78.23,5.62
112520,'945 category',63,30.46,18,65.78,6.75
112020,'935 category',63,30.46,19,6.06,6.75
111522,'935 category',63,30.47,19,45.03,2.25
111017,'930 category',63,30.47,18,90.9,7.87
110519,'920 category',63,30.47,18,69,0
110019,'915 category',63,30.47,16,11.95,3.37
105517,'905 category',63,30.47,16,44.63,5.62
105021,'900 category',63,30.48,17,168.48,6.75
104521,'890 category',63,30.48,17,78.27,9
104022,'880 category',63,30.48,17,22.89,5.62
103517,'875 category',63,30.48,15,36.08,7.87
103039,'865 category',63,30.48,15,50.45,5.62
102517,'855 category',63,30.48,14,43.72,3.37
102017,'845 category',63,30.48,14,52.68,6.75
101517,'830 category',62,30.48,18,56.2,4.5
101018,'820 category',62,30.48,18,53.98,4.5
100519,'810 category',63,30.48,14,43.03,4.5
100019,'795 category',63,30.48,16,29.31,4.5
95520,'785 category',63,30.48,15,37.21,4.5
95021,'770 category',62,30.48,14,57.38,6.75
94520,'755 category',62,30.48,15,15.41,5.62
94019,'745 category',62,30.48,12,61.59,9
93521,'730 category',62,30.48,13,58.94,6.75
93019,'715 category',63,30.48,15,12.62,3.37
92519,'695 category',63,30.48,15,336.63,1.12
92021,'680 category',63,30.48,14,112.27,4.5
91520,'665 category',63,30.48,14,58.67,2.25
91018,'650 category',63,30.48,13,115.41,3.37
90518,'635 category',63,30.48,15,68.66,3.37
90017,'615 category',63,30.48,15,136.65,6.75
85517,'595 category',63,30.48,16,111.08,2.25
85020,'580 category',62,30.47,18,158.87,6.75
84519,'565 category',62,30.47,18,151,6.75
84019,'545 category',61,30.47,18,139.62,9
83517,'525 category',60,30.47,19,151.29,5.62
83021,'505 category',59,30.47,21,152.54,2.25
82517,'485 category',58,30.47,22,122.92,5.62
82019,'470 category',57,30.47,23,114.42,5.62
81519,'445 category',55,30.47,23,182.84,2.25
81020,'430 category',53,30.47,26,159.08,5.62
80517,'405 category',52,30.47,29,163.35,6.75
80017,'385 category',51,30.47,31,163.42,5.62
75520,'365 category',49,30.47,34,161.43,5.62
75017,'345 category',48,30.47,36,158.59,6.75
74520,'320 category',47,30.47,38,166.14,6.75
74020,'295 category',46,30.47,40,181.62,5.62
73518,'130 category',45,30.47,40,159.78,6.75
73018,'25 category',45,30.46,41,176.86,7.87
72520,'25 category',45,30.46,41,164.64,7.87
72021,'20 category',44,30.46,40,162.07,6.75
71518,'20 category',44,30.46,41,152.65,5.62
71019,'20 category',44,30.46,40,163.93,6.75
70520,'20 category',44,30.46,39,168.81,4.5
70017,'20 category',43,30.46,39,158.79,6.75
65518,'20 category',43,30.46,40,191.69,6.75
65020,'15 category',42,30.45,43,173.99,9
64518,'15 category',42,30.45,44,188.81,3.37
64021,'15 category',42,30.45,45,156.78,7.87
63519,'10 category',42,30.45,46,177.8,10.12
63018,'10 category',42,30.45,46,167.51,10.12
62517,'5 category',42,30.45,46,182.24,9
62018,'5 category',42,30.45,47,163.03,9
61519,'0 category',43,30.45,46,152.37,9
61020,'0 category',43,30.44,44,160.5,7.87
60517,'0 category',43,30.44,44,171.8,7.87
60018,'0 category',43,30.44,44,167.93,11.25
55518,'0 category',43,30.44,44,133.14,9
55017,'0 category',42,30.43,47,174.79,6.75
54518,'0 category',42,30.43,48,185.59,7.87
54017,'0 category',42,30.43,49,167.83,10.12
53519,'0 category',42,30.43,51,167.49,9
53018,'0 category',41,30.43,53,186.02,9
52518,'0 category',41,30.43,58,177.67,9
52019,'0 category',41,30.43,62,184.5,7.87
51518,'0 category',41,30.43,65,195.35,7.87
51021,'0 category',40,30.43,71,176.25,9
50520,'0 category',40,30.43,84,170.65,6.75
50017,'0 category',40,30.43,97,151.4,9
45518,'0 category',41,30.44,98,152.09,12.37
45017,'0 category',41,30.43,98,171.28,10.12
44517,'0 category',41,30.44,98,153.54,10.12
44020,'0 category',41,30.44,98,167.39,5.62
43517,'0 category',41,30.44,98,140.03,2.25
43017,'0 category',41,30.44,97,149.99,6.75
42520,'0 category',41,30.44,97,124.06,9
42020,'0 category',41,30.44,96,150.56,13.5
41518,'0 category',41,30.44,95,141.81,9
41019,'0 category',41,30.44,94,171.07,9
40523,'0 category',41,30.44,92,162.59,10.12
40020,'0 category',41,30.43,85,175,10.12
35521,'0 category',41,30.44,80,127.49,4.5
35019,'0 category',41,30.44,73,173.94,5.62
34520,'0 category',42,30.44,63,155.55,14.62
34020,'0 category',42,30.44,60,140.25,11.25
33519,'0 category',42,30.44,49,165.81,10.12
33017,'0 category',42,30.44,45,131.72,6.75
32517,'0 category',42,30.44,43,154.1,11.25
32020,'0 category',42,30.44,42,175.51,7.87
31524,'0 category',42,30.44,42,159.12,9
31017,'0 category',42,30.44,42,178.61,7.87
30518,'0 category',42,30.44,41,168.38,5.62
30018,'0 category',42,30.44,42,187.81,6.75
25520,'0 category',42,30.44,41,166.78,9
25018,'0 category',43,30.44,42,158.86,6.75
24520,'0 category',43,30.44,41,156.49,9
24024,'0 category',42,30.44,41,178.06,10.12
23519,'0 category',42,30.44,41,176.34,6.75
23020,'0 category',43,30.44,43,169.23,5.62
22517,'0 category',42,30.44,42,154.07,9
22017,'0 category',42,30.44,42,185.14,9
21518,'0 category',43,30.44,42,176.96,7.87
21019,'0 category',43,30.45,42,169.18,7.87
20517,'0 category',43,30.45,42,162.23,9
20020,'0 category',43,30.45,42,152.81,7.87
15517,'0 category',43,30.45,42,181.85,7.87
15018,'0 category',43,30.45,43,170.58,6.75
14517,'0 category',43,30.45,42,182.13,6.75
14017,'0 category',43,30.45,42,171.79,7.87
13520,'0 category',43,30.45,41,141.39,9
13017,'0 category',43,30.45,42,150.06,9
12518,'0 category',43,30.46,43,189.46,7.87
12020,'0 category',43,30.46,43,186.9,6.75
11518,'0 category',43,30.46,42,169.94,10.12
11017,'0 category',43,30.46,43,192.16,7.87
10517,'0 category',43,30.46,42,165.93,9
10019,'0 category',43,30.47,44,181.41,7.87
5518,'0 category',43,30.47,43,170.69,11.25
5017,'0 category',43,30.47,43,158.85,7.87
4517,'0 category',43,30.47,42,163,5.62
4018,'0 category',43,30.47,43,182.1,9
3517,'0 category',43,30.47,44,160.68,5.62
3017,'0 category',43,30.47,44,170.96,9
2520,'0 category',44,30.47,43,181.12,9
2021,'0 category',44,30.47,42,168.99,5.62
1518,'0 category',44,30.48,42,164.15,7.87
1019,'0 category',44,30.48,41,158.96,7.87
18,'0 category',44,30.48,42,178.22,5.62
235518,'0 category',44,30.48,43,164.71,6.75
235020,'0 category',44,30.48,43,185.34,7.87
234517,'0 category',44,30.48,43,179.61,5.62
234019,'0 category',45,30.48,43,191.29,7.87
233518,'0 category',45,30.49,42,174.42,7.87
233017,'0 category',45,30.49,42,182.45,6.75
232517,'0 category',45,30.49,41,159.69,5.62
232018,'0 category',45,30.49,42,151.9,9
231518,'0 category',45,30.49,41,171.81,6.75
231018,'0 category',44,30.49,43,170.21,4.5
230521,'0 category',44,30.49,43,148.82,7.87
230018,'0 category',44,30.49,44,156.64,7.87
225522,'0 category',44,30.49,44,184.2,6.75
225017,'0 category',44,30.49,45,187.32,6.75
224525,'0 category',44,30.49,47,187.62,6.75
224021,'0 category',44,30.49,47,166.45,7.87
223518,'0 category',44,30.49,49,187.36,9
223018,'0 category',44,30.49,48,188.43,7.87
222517,'0 category',44,30.49,48,178.08,7.87
222019,'0 category',44,30.49,49,145.21,9
221521,'0 category',44,30.49,49,177.93,7.87
221018,'0 category',44,30.49,51,160.68,9
220518,'0 category',44,30.49,53,185.38,10.12
220017,'0 category',44,30.49,53,162.22,10.12
215517,'0 category',44,30.49,54,151.28,6.75
215019,'0 category',44,30.49,53,171.8,3.37
214518,'0 category',44,30.49,54,164.02,5.62
214018,'0 category',44,30.49,56,151.68,6.75
213517,'0 category',44,30.49,57,162.07,7.87
213017,'0 category',44,30.49,57,155.69,10.12
212518,'0 category',44,30.49,56,149.67,6.75
212020,'0 category',44,30.49,57,157.35,7.87
211520,'0 category',45,30.49,53,144.29,6.75
211017,'0 category',45,30.49,49,187.17,7.87
210518,'0 category',45,30.49,47,134.88,5.62
210021,'0 category',45,30.49,48,168.15,4.5
205519,'0 category',45,30.49,47,164.42,7.87
205020,'0 category',45,30.49,49,149,6.75
204517,'0 category',45,30.49,50,151.73,5.62
204019,'0 category',45,30.48,49,128.91,10.12
203518,'0 category',45,30.48,47,149.32,7.87
203018,'0 category',45,30.48,48,161.12,6.75
202520,'0 category',45,30.48,49,173.46,9
202017,'0 category',45,30.48,49,138.07,11.25
201518,'0 category',45,30.48,49,158.55,7.87
201018,'0 category',45,30.48,49,157.98,4.5
200517,'0 category',45,30.48,50,166.67,7.87
200026,'0 category',46,30.48,50,162.47,5.62
195518,'0 category',46,30.48,49,138.52,6.75
195022,'0 category',47,30.48,47,166.12,4.5
194520,'0 category',47,30.48,46,188.05,2.25
194018,'0 category',47,30.48,44,181.36,3.37
193520,'0 category',47,30.48,43,127.55,9
193020,'0 category',47,30.47,43,160.52,4.5
192518,'0 category',47,30.47,44,163.61,3.37
192019,'0 category',47,30.47,45,151.13,7.87
191517,'0 category',48,30.47,47,155.15,7.87
191018,'0 category',48,30.46,45,148.44,5.62
190519,'0 category',48,30.46,44,126.08,5.62
190017,'0 category',49,30.46,45,147.7,5.62
185517,'0 category',49,30.46,44,155.66,3.37
185018,'0 category',49,30.46,42,164.63,6.75
184517,'0 category',49,30.46,40,119.56,9
184018,'0 category',50,30.46,39,120.66,5.62
183517,'0 category',50,30.46,39,165.44,5.62
183017,'0 category',49,30.46,41,162.55,10.12
182518,'0 category',50,30.46,42,158.86,5.62
182019,'0 category',50,30.46,41,160.6,6.75
181517,'0 category',50,30.46,42,167.99,7.87
181023,'0 category',50,30.46,41,155.06,4.5
180518,'0 category',51,30.46,42,122.72,4.5
180018,'0 category',51,30.45,42,158.93,4.5
175517,'5 category',52,30.45,40,158.45,4.5
175017,'10 category',52,30.45,39,172.25,3.37
174518,'10 category',53,30.45,38,136.73,2.25
174018,'15 category',53,30.46,38,118.24,4.5
173518,'20 category',54,30.46,39,116.67,4.5
173020,'35 category',54,30.46,39,97.94,0
172517,'50 category',55,30.45,38,131.45,4.5
172021,'85 category',55,30.45,38,128.87,3.37
171521,'85 category',54,30.45,37,159.16,5.62
171017,'125 category',54,30.45,37,95.64,2.25
170517,'160 category',53,30.45,45,150.55,4.5
170017,'170 category',53,30.45,68,77.02,5.62
165518,'75 category',53,30.45,68,95.16,5.62
165018,'100 category',54,30.45,60,58.5,3.37
164517,'120 category',54,30.44,61,72.46,5.62
164020,'150 category',54,30.44,62,78.83,3.37
163518,'425 category',54,30.44,58,84.36,3.37
163019,'205 category',55,30.44,61,87.05,2.25
162520,'150 category',55,30.44,57,8.85,2.25
162018,'155 category',56,30.44,51,31.96,2.25
161518,'135 category',56,30.44,50,148.86,7.87
161017,'130 category',56,30.44,47,135.67,4.5
160517,'145 category',57,30.44,54,89.49,5.62
160020,'465 category',57,30.44,51,17.65,4.5
155518,'485 category',57,30.44,48,89.92,4.5
155019,'540 category',57,30.44,41,103.72,7.87
154517,'380 category',57,30.44,43,143.88,3.37
154018,'480 category',57,30.44,43,3.04,0
153518,'585 category',57,30.44,49,176.09,2.25
153018,'400 category',58,30.44,51,39.62,3.37
152517,'590 category',58,30.44,42,14.26,6.75
152017,'585 category',58,30.44,39,53.05,3.37
151518,'600 category',58,30.44,38,30.34,5.62
151019,'620 category',58,30.44,38,55.8,12.37
150517,'640 category',58,30.44,41,14.12,4.5
150018,'675 category',58,30.44,39,98.33,7.87
145518,'715 category',58,30.44,45,83.12,2.25
145017,'785 category',57,30.44,44,348.09,2.25
144517,'235 category',57,30.44,44,40.39,4.5
144018,'590 category',57,30.44,45,93.3,6.75
143520,'310 category',57,30.44,41,54.71,9
143020,'230 category',58,30.45,43,113.24,4.5
142518,'825 category',58,30.45,39,85.87,6.75
142020,'850 category',58,30.45,39,53.57,5.62
141520,'955 category',57,30.44,36,71.48,9
141018,'450 category',57,30.44,39,15.74,9
140521,'620 category',57,30.44,37,72.68,12.37
140018,'325 category',58,30.44,41,55.48,10.12
135521,'350 category',58,30.44,40,68.31,7.87
135018,'380 category',58,30.44,36,60.64,3.37
134521,'370 category',59,30.45,38,115.6,12.37
134020,'315 category',59,30.45,38,88.4,3.37
133518,'795 category',59,30.45,36,100.15,11.25
133017,'405 category',59,30.45,38,171.42,7.87
132521,'335 category',58,30.46,36,139.26,7.87
132018,'460 category',58,30.45,43,74.7,5.62
131518,'1130 category',57,30.45,45,120.89,6.75
131018,'435 category',57,30.46,44,50.18,3.37
130523,'485 category',58,30.46,42,77.79,5.62
130020,'355 category',59,30.46,38,22.97,6.75
125518,'365 category',59,30.47,39,80.13,2.25
125021,'425 category',59,30.47,40,147.86,5.62
124518,'1040 category',59,30.47,38,144.7,4.5
124018,'1065 category',59,30.47,38,105.92,6.75
123518,'1050 category',59,30.47,41,133.18,1.12
123023,'625 category',58,30.47,44,74.13,3.37
122517,'475 category',58,30.47,46,45.36,3.37
122018,'1180 category',57,30.47,44,102.46,4.5
121517,'730 category',57,30.48,45,33.72,7.87
121017,'840 category',57,30.47,47,60.9,7.87
120518,'930 category',57,30.47,50,84.77,5.62
120017,'475 category',57,30.48,48,0.79,4.5
115517,'745 category',57,30.48,47,88.23,5.62
115017,'405 category',57,30.48,49,16.79,1.12
114518,'635 category',58,30.48,45,41.24,5.62
114021,'610 category',58,30.48,44,147.75,2.25
113517,'580 category',58,30.49,40,4.31,1.12
113021,'830 category',58,30.48,38,51.14,6.75
112521,'1070 category',58,30.48,40,78.32,5.62
112020,'515 category',57,30.48,41,44.95,5.62
111518,'430 category',57,30.48,41,81.6,10.12
111018,'660 category',57,30.49,38,103.58,2.25
110520,'610 category',57,30.49,39,100.97,3.37
110017,'500 category',58,30.49,40,29.72,4.5
105518,'380 category',59,30.49,34,68.8,7.87
105019,'620 category',59,30.5,32,72.5,2.25
104520,'1030 category',59,30.5,38,94.33,6.75
104017,'685 category',58,30.5,36,126.94,10.12
103518,'640 category',58,30.5,33,122.34,7.87
103018,'845 category',58,30.5,33,145.09,3.37
102517,'970 category',58,30.5,31,73.18,6.75
102021,'650 category',58,30.5,32,41.01,1.12
101518,'280 category',58,30.5,36,119.88,7.87
101018,'925 category',57,30.5,33,113.32,4.5
100520,'415 category',57,30.5,34,152.18,5.62
100020,'615 category',57,30.5,35,67.41,7.87
95518,'420 category',57,30.5,32,90.07,3.37
95018,'510 category',57,30.5,35,68.3,4.5
94517,'605 category',57,30.5,35,133.85,3.37
94017,'555 category',57,30.51,33,35.25,14.62
93533,'620 category',56,30.51,33,46.24,1.12
93019,'680 category',56,30.5,32,81.78,4.5
92520,'325 category',56,30.5,34,135.18,3.37
92017,'285 category',56,30.5,35,53.18,0
91518,'245 category',57,30.5,34,41.53,2.25
91019,'330 category',57,30.5,33,67.07,2.25
90517,'330 category',58,30.5,32,105.59,9
90020,'435 category',58,30.5,33,129.78,10.12
85517,'380 category',57,30.5,33,147.6,5.62
85021,'830 category',56,30.5,35,121.8,4.5
84518,'665 category',55,30.49,34,124.82,6.75
84017,'440 category',53,30.49,40,133.48,2.25
83518,'640 category',51,30.49,42,127.1,7.87
83018,'480 category',50,30.49,48,128.46,3.37
82518,'400 category',49,30.49,52,168.63,4.5
82020,'180 category',48,30.49,51,136.62,4.5
81518,'370 category',48,30.49,53,171.14,5.62
81018,'120 category',48,30.49,52,173.9,6.75
80520,'110 category',47,30.49,53,152.73,4.5
80018,'95 category',47,30.48,54,180.44,5.62
75518,'85 category',47,30.48,55,159.94,6.75
75018,'110 category',47,30.48,53,177.6,5.62
74520,'125 category',46,30.48,54,187.79,7.87
74020,'115 category',46,30.48,56,157.03,9
73518,'125 category',46,30.48,57,175.36,5.62
73021,'100 category',45,30.48,57,179.41,6.75
72517,'80 category',45,30.48,59,143.83,10.12
72017,'75 category',45,30.48,59,174.42,6.75
71520,'65 category',45,30.48,60,176.59,5.62
71018,'50 category',45,30.48,59,173.36,5.62
70518,'35 category',45,30.47,60,169.1,4.5
70017,'30 category',46,30.47,59,145.19,9
65520,'30 category',46,30.47,58,154.58,7.87
65021,'20 category',46,30.47,57,150.76,7.87
64518,'15 category',46,30.47,57,149.25,10.12
64020,'10 category',46,30.47,57,170.21,10.12
63517,'5 category',45,30.47,56,166.25,3.37
63018,'5 category',45,30.47,58,186.97,4.5
62518,'5 category',45,30.46,60,162.88,6.75
62017,'0 category',44,30.46,62,176.86,10.12
61520,'0 category',44,30.46,62,154.68,9
61020,'0 category',44,30.46,64,164.33,7.87
60518,'0 category',44,30.46,62,176.11,4.5
60017,'0 category',44,30.46,61,169.21,7.87
55517,'0 category',45,30.46,61,158.34,5.62
55020,'0 category',45,30.45,59,163.29,5.62
54518,'0 category',44,30.45,60,164.28,5.62
54018,'0 category',44,30.45,62,158.4,4.5
53521,'0 category',44,30.45,64,188.43,6.75
53018,'0 category',44,30.45,64,185.09,4.5
52519,'0 category',44,30.45,66,160.35,5.62
52017,'0 category',44,30.45,66,184.58,6.75
51520,'0 category',45,30.46,65,141.19,6.75
51018,'0 category',45,30.46,64,148.84,9
50518,'0 category',45,30.46,62,160.04,6.75
50018,'0 category',45,30.46,62,167.99,4.5
45517,'0 category',45,30.46,62,157.42,6.75
45017,'0 category',45,30.45,64,177.56,6.75
44520,'0 category',45,30.45,64,166.97,9
44020,'0 category',45,30.45,65,172.55,6.75
43520,'0 category',45,30.45,69,149.82,6.75
43020,'0 category',45,30.45,72,183.89,6.75
42518,'0 category',45,30.45,73,171.63,3.37
42017,'0 category',46,30.45,75,175.58,7.87
41520,'0 category',46,30.45,74,159.76,9
41020,'0 category',46,30.45,75,153.36,6.75
40518,'0 category',46,30.45,80,145.59,4.5
40018,'0 category',45,30.45,83,153.62,1.12
35520,'0 category',45,30.45,87,149.07,2.25
35020,'0 category',45,30.45,88,152.89,5.62
34517,'0 category',45,30.45,88,173,6.75
34018,'0 category',45,30.44,90,162.2,10.12
33520,'0 category',45,30.44,94,164.54,5.62
33017,'0 category',44,30.44,94,170.71,9
32518,'0 category',44,30.44,95,157.78,9
32017,'0 category',44,30.45,91,141.42,12.37
31524,'0 category',44,30.45,86,175.4,9
31018,'0 category',44,30.45,90,82.25,2.25
30517,'0 category',44,30.45,92,164.45,5.62
30017,'0 category',44,30.45,91,144.13,5.62
25518,'0 category',44,30.45,85,184.86,5.62
25020,'0 category',44,30.45,81,142.98,5.62
24518,'0 category',44,30.45,82,160,6.75
24017,'0 category',44,30.45,77,133.68,2.25
23517,'0 category',44,30.45,76,140.15,9
23018,'0 category',44,30.45,69,143.12,7.87
22520,'0 category',44,30.45,67,174.76,7.87
22017,'0 category',44,30.45,67,150.2,6.75
21517,'0 category',45,30.45,66,166.22,6.75
21018,'0 category',45,30.46,64,145.44,9
20519,'0 category',45,30.46,61,155.52,5.62
20020,'0 category',45,30.46,58,145.51,1.12
15523,'0 category',45,30.46,57,152.09,2.25
15018,'0 category',45,30.45,59,157,7.87
14518,'0 category',46,30.45,59,156.96,4.5
14020,'0 category',46,30.45,58,147.9,5.62
13517,'0 category',46,30.45,58,85.42,7.87
13019,'0 category',46,30.46,57,162.1,3.37
12518,'0 category',47,30.46,56,157.72,3.37
12023,'0 category',47,30.46,52,128.16,7.87
11518,'0 category',48,30.46,49,91.62,5.62
11018,'0 category',48,30.46,49,177.68,9
10517,'0 category',47,30.46,47,128.81,5.62
10020,'0 category',46,30.47,53,113.18,4.5
5518,'0 category',46,30.47,54,186.38,5.62
5022,'0 category',46,30.47,56,188.55,6.75
4517,'0 category',46,30.47,50,108.52,5.62
4017,'0 category',46,30.47,57,172.21,6.75
3517,'0 category',46,30.47,60,171.84,7.87
3017,'0 category',47,30.47,58,171.69,6.75
2518,'0 category',47,30.47,52,154.28,5.62
2019,'0 category',47,30.48,56,151.32,4.5
1520,'0 category',47,30.48,54,161.9,3.37
1018,'0 category',47,30.48,55,140.94,5.62
19,'0 category',47,30.48,55,120.18,3.37
235501,'0 category',41,30.34,81,215.56,9
235003,'0 category',41,30.34,80,215.23,7.87
234504,'0 category',42,30.34,81,218.28,7.87
234001,'0 category',41,30.34,82,236.79,5.62
233502,'0 category',41,30.34,83,238.94,6.75
233002,'0 category',40,30.34,83,236.93,5.62
232501,'0 category',40,30.34,83,234.75,6.75
232004,'0 category',40,30.34,83,229.37,7.87
231502,'0 category',40,30.34,82,228.08,6.75
231002,'0 category',41,30.34,82,224.45,5.62
230502,'0 category',41,30.34,82,236.19,5.62
230002,'0 category',40,30.34,82,225.89,5.62
225501,'0 category',40,30.34,82,223.57,6.75
225002,'0 category',40,30.34,82,226.35,7.87
224502,'0 category',41,30.34,81,218.78,6.75
224001,'0 category',41,30.34,80,219.9,7.87
223501,'0 category',41,30.35,79,218.09,6.75
223005,'0 category',41,30.35,79,214.12,7.87
222501,'0 category',41,30.35,79,208.06,10.12
222002,'0 category',41,30.35,79,206.32,9
221502,'0 category',41,30.35,79,208.06,9
221002,'0 category',41,30.35,80,206.51,9
220504,'0 category',41,30.34,81,207.94,9
220004,'0 category',41,30.34,81,208.34,10.12
215501,'0 category',41,30.34,82,214.54,9
215002,'0 category',41,30.34,84,215.27,6.75
214502,'0 category',41,30.34,83,218.79,7.87
214001,'0 category',41,30.34,82,220.11,5.62
213503,'0 category',42,30.34,82,217.21,6.75
213002,'0 category',42,30.35,81,224.93,5.62
212501,'0 category',42,30.35,81,215.15,5.62
212007,'0 category',42,30.34,81,210.2,6.75
211506,'0 category',42,30.35,83,210.68,9
211001,'0 category',42,30.35,86,205.48,9
210501,'0 category',43,30.34,87,205.77,9
210002,'0 category',43,30.34,88,209.02,7.87
205502,'0 category',43,30.34,88,209.95,9
205005,'0 category',43,30.34,88,207.73,6.75
204502,'0 category',43,30.34,88,208.55,7.87
204003,'0 category',43,30.34,88,208.21,6.75
203501,'0 category',43,30.34,88,209.85,5.62
203001,'0 category',44,30.34,87,212.7,7.87
202505,'0 category',44,30.34,86,225.12,6.75
202001,'0 category',45,30.34,86,240.65,3.37
201502,'0 category',45,30.34,86,248.66,3.37
201002,'0 category',45,30.33,86,269.97,2.25
200502,'0 category',46,30.33,87,270,2.25
200006,'0 category',46,30.33,87,261.6,3.37
195502,'0 category',46,30.33,87,286.53,5.62
195002,'0 category',46,30.33,88,273.44,4.5
194502,'0 category',46,30.33,89,282.75,6.75
194001,'0 category',46,30.33,90,299.28,5.62
193502,'0 category',46,30.33,91,296.6,7.87
193002,'0 category',46,30.33,94,288.56,7.87
192505,'0 category',46,30.33,95,297.57,4.5
192007,'0 category',46,30.33,96,289.3,6.75
