id,day,hour,minute,consumption
hungary_familyHouseholdWithRenewableEnergySource_9,0,20,30,249
hungary_familyHouseholdWithRenewableEnergySource_9,0,21,0,156
hungary_familyHouseholdWithRenewableEnergySource_9,0,21,30,152
hungary_familyHouseholdWithRenewableEnergySource_9,0,22,0,76
hungary_familyHouseholdWithRenewableEnergySource_9,0,22,30,85
hungary_familyHouseholdWithRenewableEnergySource_9,0,23,0,32
hungary_familyHouseholdWithRenewableEnergySource_9,0,23,30,121
hungary_familyHouseholdWithRenewableEnergySource_10,0,0,0,69
hungary_familyHouseholdWithRenewableEnergySource_10,0,0,30,16
hungary_familyHouseholdWithRenewableEnergySource_10,0,1,0,34
hungary_familyHouseholdWithRenewableEnergySource_10,0,1,30,30
hungary_familyHouseholdWithRenewableEnergySource_10,0,2,0,26
hungary_familyHouseholdWithRenewableEnergySource_10,0,2,30,19
hungary_familyHouseholdWithRenewableEnergySource_10,0,3,0,31
hungary_familyHouseholdWithRenewableEnergySource_10,0,3,30,44
hungary_familyHouseholdWithRenewableEnergySource_10,0,4,0,5
hungary_familyHouseholdWithRenewableEnergySource_10,0,4,30,4
hungary_familyHouseholdWithRenewableEnergySource_10,0,5,0,106
hungary_familyHouseholdWithRenewableEnergySource_10,0,5,30,155
hungary_familyHouseholdWithRenewableEnergySource_10,0,6,0,81
hungary_familyHouseholdWithRenewableEnergySource_10,0,6,30,78
hungary_familyHouseholdWithRenewableEnergySource_10,0,7,0,86
hungary_familyHouseholdWithRenewableEnergySource_10,0,7,30,127
hungary_familyHouseholdWithRenewableEnergySource_10,0,8,0,26
hungary_familyHouseholdWithRenewableEnergySource_10,0,8,30,95
hungary_familyHouseholdWithRenewableEnergySource_10,0,9,0,72
hungary_familyHouseholdWithRenewableEnergySource_10,0,9,30,34
hungary_familyHouseholdWithRenewableEnergySource_10,0,10,0,15
hungary_familyHouseholdWithRenewableEnergySource_10,0,10,30,45
hungary_familyHouseholdWithRenewableEnergySource_10,0,11,0,7
hungary_familyHouseholdWithRenewableEnergySource_10,0,11,30,18
hungary_familyHouseholdWithRenewableEnergySource_10,0,12,0,-4
hungary_familyHouseholdWithRenewableEnergySource_10,0,12,30,-3
hungary_familyHouseholdWithRenewableEnergySource_10,0,13,0,-23
hungary_familyHouseholdWithRenewableEnergySource_10,0,13,30,-28
hungary_familyHouseholdWithRenewableEnergySource_10,0,14,0,-34
hungary_familyHouseholdWithRenewableEnergySource_10,0,14,30,-10
hungary_familyHouseholdWithRenewableEnergySource_10,0,15,0,-41
hungary_familyHouseholdWithRenewableEnergySource_10,0,15,30,16
hungary_familyHouseholdWithRenewableEnergySource_10,0,16,0,11
hungary_familyHouseholdWithRenewableEnergySource_10,0,16,30,-47
hungary_familyHouseholdWithRenewableEnergySource_10,0,17,0,247
hungary_familyHouseholdWithRenewableEnergySource_10,0,17,30,151
hungary_familyHouseholdWithRenewableEnergySource_10,0,18,0,219
hungary_familyHouseholdWithRenewableEnergySource_10,0,18,30,165
hungary_familyHouseholdWithRenewableEnergySource_10,0,19,0,243
hungary_familyHouseholdWithRenewableEnergySource_10,0,19,30,210
hungary_familyHouseholdWithRenewableEnergySource_10,0,20,0,163
hungary_familyHouseholdWithRenewableEnergySource_10,0,20,30,216
hungary_familyHouseholdWithRenewableEnergySource_10,0,21,0,189
hungary_familyHouseholdWithRenewableEnergySource_10,0,21,30,242
hungary_familyHouseholdWithRenewableEnergySource_10,0,22,0,90
hungary_familyHouseholdWithRenewableEnergySource_10,0,22,30,61
hungary_familyHouseholdWithRenewableEnergySource_10,0,23,0,33
hungary_familyHouseholdWithRenewableEnergySource_10,0,23,30,92
hungary_smallCompanies_0,0,0,0,105
hungary_smallCompanies_0,0,0,30,-34
hungary_smallCompanies_0,0,1,0,614
hungary_smallCompanies_0,0,1,30,636
hungary_smallCompanies_0,0,2,0,282
hungary_smallCompanies_0,0,2,30,178
hungary_smallCompanies_0,0,3,0,188
hungary_smallCompanies_0,0,3,30,16
hungary_smallCompanies_0,0,4,0,51
hungary_smallCompanies_0,0,4,30,119
hungary_smallCompanies_0,0,5,0,1910
hungary_smallCompanies_0,0,5,30,2114
hungary_smallCompanies_0,0,6,0,2234
hungary_smallCompanies_0,0,6,30,2036
hungary_smallCompanies_0,0,7,0,2478
hungary_smallCompanies_0,0,7,30,1854
hungary_smallCompanies_0,0,8,0,2562
hungary_smallCompanies_0,0,8,30,1963
hungary_smallCompanies_0,0,9,0,1947
hungary_smallCompanies_0,0,9,30,2207
hungary_smallCompanies_0,0,10,0,2147
hungary_smallCompanies_0,0,10,30,2121
hungary_smallCompanies_0,0,11,0,1979
hungary_smallCompanies_0,0,11,30,2468
hungary_smallCompanies_0,0,12,0,2456
hungary_smallCompanies_0,0,12,30,2142
hungary_smallCompanies_0,0,13,0,2231
hungary_smallCompanies_0,0,13,30,1735
hungary_smallCompanies_0,0,14,0,2215
hungary_smallCompanies_0,0,14,30,2372
hungary_smallCompanies_0,0,15,0,2469
hungary_smallCompanies_0,0,15,30,2390
hungary_smallCompanies_0,0,16,0,2295
hungary_smallCompanies_0,0,16,30,2035
hungary_smallCompanies_0,0,17,0,1001
hungary_smallCompanies_0,0,17,30,702
hungary_smallCompanies_0,0,18,0,1026
hungary_smallCompanies_0,0,18,30,659
hungary_smallCompanies_0,0,19,0,697
hungary_smallCompanies_0,0,19,30,648
hungary_smallCompanies_0,0,20,0,1025
hungary_smallCompanies_0,0,20,30,352
hungary_smallCompanies_0,0,21,0,770
hungary_smallCompanies_0,0,21,30,1071
hungary_smallCompanies_0,0,22,0,15
hungary_smallCompanies_0,0,22,30,195
hungary_smallCompanies_0,0,23,0,616
hungary_smallCompanies_0,0,23,30,137
hungary_smallCompanies_1,0,0,0,590
hungary_smallCompanies_1,0,0,30,554
hungary_smallCompanies_1,0,1,0,532
hungary_smallCompanies_1,0,1,30,347
hungary_smallCompanies_1,0,2,0,542
hungary_smallCompanies_1,0,2,30,365
hungary_smallCompanies_1,0,3,0,541
hungary_smallCompanies_1,0,3,30,66
hungary_smallCompanies_1,0,4,0,121
hungary_smallCompanies_1,0,4,30,517
hungary_smallCompanies_1,0,5,0,2217
hungary_smallCompanies_1,0,5,30,2368
hungary_smallCompanies_1,0,6,0,1996
hungary_smallCompanies_1,0,6,30,2418
hungary_smallCompanies_1,0,7,0,2083
hungary_smallCompanies_1,0,7,30,2432
hungary_smallCompanies_1,0,8,0,2189
hungary_smallCompanies_1,0,8,30,2079
hungary_smallCompanies_1,0,9,0,1857
hungary_smallCompanies_1,0,9,30,1905
hungary_smallCompanies_1,0,10,0,2523
hungary_smallCompanies_1,0,10,30,1954
hungary_smallCompanies_1,0,11,0,2227
hungary_smallCompanies_1,0,11,30,2002
hungary_smallCompanies_1,0,12,0,1934
hungary_smallCompanies_1,0,12,30,1992
hungary_smallCompanies_1,0,13,0,2111
hungary_smallCompanies_1,0,13,30,1857
hungary_smallCompanies_1,0,14,0,2492
hungary_smallCompanies_1,0,14,30,2343
hungary_smallCompanies_1,0,15,0,1968
hungary_smallCompanies_1,0,15,30,2247
hungary_smallCompanies_1,0,16,0,2214
hungary_smallCompanies_1,0,16,30,1840
hungary_smallCompanies_1,0,17,0,673
hungary_smallCompanies_1,0,17,30,576
hungary_smallCompanies_1,0,18,0,1081
hungary_smallCompanies_1,0,18,30,737
hungary_smallCompanies_1,0,19,0,702
hungary_smallCompanies_1,0,19,30,1014
hungary_smallCompanies_1,0,20,0,468
hungary_smallCompanies_1,0,20,30,832
hungary_smallCompanies_1,0,21,0,1111
hungary_smallCompanies_1,0,21,30,517
hungary_smallCompanies_1,0,22,0,301
hungary_smallCompanies_1,0,22,30,664
hungary_smallCompanies_1,0,23,0,132
hungary_smallCompanies_1,0,23,30,390
hungary_smallCompanies_2,0,0,0,678
hungary_smallCompanies_2,0,0,30,497
hungary_smallCompanies_2,0,1,0,271
hungary_smallCompanies_2,0,1,30,134
hungary_smallCompanies_2,0,2,0,506
hungary_smallCompanies_2,0,2,30,550
hungary_smallCompanies_2,0,3,0,50
hungary_smallCompanies_2,0,3,30,677
hungary_smallCompanies_2,0,4,0,19
hungary_smallCompanies_2,0,4,30,339
hungary_smallCompanies_2,0,5,0,1904
hungary_smallCompanies_2,0,5,30,2000
hungary_smallCompanies_2,0,6,0,2045
hungary_smallCompanies_2,0,6,30,1766
hungary_smallCompanies_2,0,7,0,2390
hungary_smallCompanies_2,0,7,30,1966
hungary_smallCompanies_2,0,8,0,1935
hungary_smallCompanies_2,0,8,30,2024
hungary_smallCompanies_2,0,9,0,2420
hungary_smallCompanies_2,0,9,30,2443
hungary_smallCompanies_2,0,10,0,2055
hungary_smallCompanies_2,0,10,30,2201
hungary_smallCompanies_2,0,11,0,2064
hungary_smallCompanies_2,0,11,30,1979
hungary_smallCompanies_2,0,12,0,2140
hungary_smallCompanies_2,0,12,30,2388
hungary_smallCompanies_2,0,13,0,2180
hungary_smallCompanies_2,0,13,30,1966
hungary_smallCompanies_2,0,14,0,2179
hungary_smallCompanies_2,0,14,30,2128
hungary_smallCompanies_2,0,15,0,2313
hungary_smallCompanies_2,0,15,30,1705
hungary_smallCompanies_2,0,16,0,1986
hungary_smallCompanies_2,0,16,30,1885
hungary_smallCompanies_2,0,17,0,673
hungary_smallCompanies_2,0,17,30,1065
hungary_smallCompanies_2,0,18,0,424
hungary_smallCompanies_2,0,18,30,743
hungary_smallCompanies_2,0,19,0,1096
hungary_smallCompanies_2,0,19,30,1026
hungary_smallCompanies_2,0,20,0,730
hungary_smallCompanies_2,0,20,30,1029
hungary_smallCompanies_2,0,21,0,958
hungary_smallCompanies_2,0,21,30,538
hungary_smallCompanies_2,0,22,0,567
hungary_smallCompanies_2,0,22,30,598
hungary_smallCompanies_2,0,23,0,434
hungary_smallCompanies_2,0,23,30,616
hungary_smallCompanies_3,0,0,0,163
hungary_smallCompanies_3,0,0,30,12
hungary_smallCompanies_3,0,1,0,337
hungary_smallCompanies_3,0,1,30,636
hungary_smallCompanies_3,0,2,0,-70
hungary_smallCompanies_3,0,2,30,46
hungary_smallCompanies_3,0,3,0,37
hungary_smallCompanies_3,0,3,30,481
hungary_smallCompanies_3,0,4,0,149
hungary_smallCompanies_3,0,4,30,2
hungary_smallCompanies_3,0,5,0,2492
hungary_smallCompanies_3,0,5,30,2341
hungary_smallCompanies_3,0,6,0,2116
hungary_smallCompanies_3,0,6,30,2160
hungary_smallCompanies_3,0,7,0,1948
hungary_smallCompanies_3,0,7,30,2467
hungary_smallCompanies_3,0,8,0,2250
hungary_smallCompanies_3,0,8,30,2470
hungary_smallCompanies_3,0,9,0,2065
hungary_smallCompanies_3,0,9,30,2591
hungary_smallCompanies_3,0,10,0,2079
hungary_smallCompanies_3,0,10,30,1979
hungary_smallCompanies_3,0,11,0,2659
hungary_smallCompanies_3,0,11,30,2421
hungary_smallCompanies_3,0,12,0,1901
hungary_smallCompanies_3,0,12,30,2231
hungary_smallCompanies_3,0,13,0,1735
hungary_smallCompanies_3,0,13,30,2279
hungary_smallCompanies_3,0,14,0,2470
hungary_smallCompanies_3,0,14,30,2219
hungary_smallCompanies_3,0,15,0,1876
hungary_smallCompanies_3,0,15,30,2458
hungary_smallCompanies_3,0,16,0,1762
hungary_smallCompanies_3,0,16,30,2362
hungary_smallCompanies_3,0,17,0,486
hungary_smallCompanies_3,0,17,30,754
hungary_smallCompanies_3,0,18,0,463
hungary_smallCompanies_3,0,18,30,713
hungary_smallCompanies_3,0,19,0,941
hungary_smallCompanies_3,0,19,30,1042
hungary_smallCompanies_3,0,20,0,957
hungary_smallCompanies_3,0,20,30,644
hungary_smallCompanies_3,0,21,0,817
hungary_smallCompanies_3,0,21,30,706
hungary_smallCompanies_3,0,22,0,135
hungary_smallCompanies_3,0,22,30,346
hungary_smallCompanies_3,0,23,0,302
hungary_smallCompanies_3,0,23,30,70
hungary_smallCompanies_4,0,0,0,455
hungary_smallCompanies_4,0,0,30,-31
hungary_smallCompanies_4,0,1,0,289
hungary_smallCompanies_4,0,1,30,631
hungary_smallCompanies_4,0,2,0,517
hungary_smallCompanies_4,0,2,30,16
hungary_smallCompanies_4,0,3,0,137
hungary_smallCompanies_4,0,3,30,454
hungary_smallCompanies_4,0,4,0,582
hungary_smallCompanies_4,0,4,30,651
hungary_smallCompanies_4,0,5,0,1831
hungary_smallCompanies_4,0,5,30,2277
hungary_smallCompanies_4,0,6,0,2290
hungary_smallCompanies_4,0,6,30,2062
hungary_smallCompanies_4,0,7,0,1892
hungary_smallCompanies_4,0,7,30,1986
hungary_smallCompanies_4,0,8,0,2394
hungary_smallCompanies_4,0,8,30,2167
hungary_smallCompanies_4,0,9,0,1987
hungary_smallCompanies_4,0,9,30,2136
hungary_smallCompanies_4,0,10,0,1967
hungary_smallCompanies_4,0,10,30,2461
hungary_smallCompanies_4,0,11,0,2038
hungary_smallCompanies_4,0,11,30,2459
hungary_smallCompanies_4,0,12,0,1958
hungary_smallCompanies_4,0,12,30,2165
hungary_smallCompanies_4,0,13,0,1780
hungary_smallCompanies_4,0,13,30,2378
hungary_smallCompanies_4,0,14,0,2243
hungary_smallCompanies_4,0,14,30,2083
hungary_smallCompanies_4,0,15,0,2309
hungary_smallCompanies_4,0,15,30,2100
hungary_smallCompanies_4,0,16,0,2495
hungary_smallCompanies_4,0,16,30,1704
hungary_smallCompanies_4,0,17,0,644
hungary_smallCompanies_4,0,17,30,424
hungary_smallCompanies_4,0,18,0,1138
hungary_smallCompanies_4,0,18,30,458
hungary_smallCompanies_4,0,19,0,811
hungary_smallCompanies_4,0,19,30,488
hungary_smallCompanies_4,0,20,0,616
hungary_smallCompanies_4,0,20,30,663
hungary_smallCompanies_4,0,21,0,575
hungary_smallCompanies_4,0,21,30,829
hungary_smallCompanies_4,0,22,0,313
hungary_smallCompanies_4,0,22,30,71
hungary_smallCompanies_4,0,23,0,547
hungary_smallCompanies_4,0,23,30,430
hungary_smallCompanies_5,0,0,0,694
hungary_smallCompanies_5,0,0,30,333
hungary_smallCompanies_5,0,1,0,223
hungary_smallCompanies_5,0,1,30,282
hungary_smallCompanies_5,0,2,0,142
hungary_smallCompanies_5,0,2,30,95
hungary_smallCompanies_5,0,3,0,-63
hungary_smallCompanies_5,0,3,30,24
hungary_smallCompanies_5,0,4,0,15
hungary_smallCompanies_5,0,4,30,318
hungary_smallCompanies_5,0,5,0,1957
hungary_smallCompanies_5,0,5,30,1989
hungary_smallCompanies_5,0,6,0,2088
hungary_smallCompanies_5,0,6,30,1775
hungary_smallCompanies_5,0,7,0,2490
hungary_smallCompanies_5,0,7,30,1783
hungary_smallCompanies_5,0,8,0,1829
hungary_smallCompanies_5,0,8,30,2474
hungary_smallCompanies_5,0,9,0,2150
hungary_smallCompanies_5,0,9,30,2480
hungary_smallCompanies_5,0,10,0,2276
hungary_smallCompanies_5,0,10,30,2019
hungary_smallCompanies_5,0,11,0,2593
hungary_smallCompanies_5,0,11,30,2329
hungary_smallCompanies_5,0,12,0,2477
hungary_smallCompanies_5,0,12,30,2208
hungary_smallCompanies_5,0,13,0,2049
hungary_smallCompanies_5,0,13,30,2088
hungary_smallCompanies_5,0,14,0,2051
hungary_smallCompanies_5,0,14,30,1918
hungary_smallCompanies_5,0,15,0,1904
hungary_smallCompanies_5,0,15,30,2425
hungary_smallCompanies_5,0,16,0,2367
hungary_smallCompanies_5,0,16,30,2078
hungary_smallCompanies_5,0,17,0,480
hungary_smallCompanies_5,0,17,30,825
hungary_smallCompanies_5,0,18,0,862
hungary_smallCompanies_5,0,18,30,399
hungary_smallCompanies_5,0,19,0,560
hungary_smallCompanies_5,0,19,30,1139
hungary_smallCompanies_5,0,20,0,947
hungary_smallCompanies_5,0,20,30,1031
hungary_smallCompanies_5,0,21,0,574
hungary_smallCompanies_5,0,21,30,1109
hungary_smallCompanies_5,0,22,0,254
hungary_smallCompanies_5,0,22,30,374
hungary_smallCompanies_5,0,23,0,-22
hungary_smallCompanies_5,0,23,30,665
hungary_smallCompanies_6,0,0,0,136
hungary_smallCompanies_6,0,0,30,522
hungary_smallCompanies_6,0,1,0,-73
hungary_smallCompanies_6,0,1,30,301
hungary_smallCompanies_6,0,2,0,-20
hungary_smallCompanies_6,0,2,30,44
hungary_smallCompanies_6,0,3,0,97
hungary_smallCompanies_6,0,3,30,13
hungary_smallCompanies_6,0,4,0,-17
hungary_smallCompanies_6,0,4,30,665
hungary_smallCompanies_6,0,5,0,1771
hungary_smallCompanies_6,0,5,30,2045
hungary_smallCompanies_6,0,6,0,2429
hungary_smallCompanies_6,0,6,30,1869
hungary_smallCompanies_6,0,7,0,2314
hungary_smallCompanies_6,0,7,30,1881
hungary_smallCompanies_6,0,8,0,2069
hungary_smallCompanies_6,0,8,30,2024
hungary_smallCompanies_6,0,9,0,2402
hungary_smallCompanies_6,0,9,30,2012
hungary_smallCompanies_6,0,10,0,2582
hungary_smallCompanies_6,0,10,30,1918
hungary_smallCompanies_6,0,11,0,2076
hungary_smallCompanies_6,0,11,30,2652
hungary_smallCompanies_6,0,12,0,2601
hungary_smallCompanies_6,0,12,30,2207
hungary_smallCompanies_6,0,13,0,2049
hungary_smallCompanies_6,0,13,30,1909
hungary_smallCompanies_6,0,14,0,2296
hungary_smallCompanies_6,0,14,30,2277
hungary_smallCompanies_6,0,15,0,2248
hungary_smallCompanies_6,0,15,30,2277
hungary_smallCompanies_6,0,16,0,2241
hungary_smallCompanies_6,0,16,30,2005
hungary_smallCompanies_6,0,17,0,380
hungary_smallCompanies_6,0,17,30,557
hungary_smallCompanies_6,0,18,0,862
hungary_smallCompanies_6,0,18,30,555
hungary_smallCompanies_6,0,19,0,671
hungary_smallCompanies_6,0,19,30,354
hungary_smallCompanies_6,0,20,0,470
hungary_smallCompanies_6,0,20,30,906
hungary_smallCompanies_6,0,21,0,700
hungary_smallCompanies_6,0,21,30,412
hungary_smallCompanies_6,0,22,0,263
hungary_smallCompanies_6,0,22,30,-78
hungary_smallCompanies_6,0,23,0,427
hungary_smallCompanies_6,0,23,30,448
hungary_smallCompanies_7,0,0,0,-72
hungary_smallCompanies_7,0,0,30,507
hungary_smallCompanies_7,0,1,0,300
hungary_smallCompanies_7,0,1,30,41
hungary_smallCompanies_7,0,2,0,260
hungary_smallCompanies_7,0,2,30,-83
hungary_smallCompanies_7,0,3,0,523
hungary_smallCompanies_7,0,3,30,-11
hungary_smallCompanies_7,0,4,0,280
hungary_smallCompanies_7,0,4,30,571
hungary_smallCompanies_7,0,5,0,1947
hungary_smallCompanies_7,0,5,30,1983
hungary_smallCompanies_7,0,6,0,2466
hungary_smallCompanies_7,0,6,30,2412
hungary_smallCompanies_7,0,7,0,2400
hungary_smallCompanies_7,0,7,30,1773
hungary_smallCompanies_7,0,8,0,2374
hungary_smallCompanies_7,0,8,30,2509
hungary_smallCompanies_7,0,9,0,1967
hungary_smallCompanies_7,0,9,30,1888
hungary_smallCompanies_7,0,10,0,1948
hungary_smallCompanies_7,0,10,30,1976
hungary_smallCompanies_7,0,11,0,2042
hungary_smallCompanies_7,0,11,30,1927
hungary_smallCompanies_7,0,12,0,1992
hungary_smallCompanies_7,0,12,30,2131
hungary_smallCompanies_7,0,13,0,2416
hungary_smallCompanies_7,0,13,30,2056
hungary_smallCompanies_7,0,14,0,2047
hungary_smallCompanies_7,0,14,30,2146
hungary_smallCompanies_7,0,15,0,1958
hungary_smallCompanies_7,0,15,30,1796
hungary_smallCompanies_7,0,16,0,1799
hungary_smallCompanies_7,0,16,30,1985
hungary_smallCompanies_7,0,17,0,798
hungary_smallCompanies_7,0,17,30,444
hungary_smallCompanies_7,0,18,0,384
hungary_smallCompanies_7,0,18,30,762
hungary_smallCompanies_7,0,19,0,370
hungary_smallCompanies_7,0,19,30,791
hungary_smallCompanies_7,0,20,0,402
hungary_smallCompanies_7,0,20,30,1052
hungary_smallCompanies_7,0,21,0,670
hungary_smallCompanies_7,0,21,30,873
hungary_smallCompanies_7,0,22,0,80
hungary_smallCompanies_7,0,22,30,155
hungary_smallCompanies_7,0,23,0,630
hungary_smallCompanies_7,0,23,30,235
hungary_smallCompanies_8,0,0,0,483
hungary_smallCompanies_8,0,0,30,412
hungary_smallCompanies_8,0,1,0,98
hungary_smallCompanies_8,0,1,30,214
hungary_smallCompanies_8,0,2,0,280
hungary_smallCompanies_8,0,2,30,626
hungary_smallCompanies_8,0,3,0,234
hungary_smallCompanies_8,0,3,30,164
hungary_smallCompanies_8,0,4,0,28
hungary_smallCompanies_8,0,4,30,446
hungary_smallCompanies_8,0,5,0,1867
hungary_smallCompanies_8,0,5,30,1967
hungary_smallCompanies_8,0,6,0,2445
hungary_smallCompanies_8,0,6,30,2080
hungary_smallCompanies_8,0,7,0,2097
hungary_smallCompanies_8,0,7,30,2387
hungary_smallCompanies_8,0,8,0,1994
hungary_smallCompanies_8,0,8,30,2437
hungary_smallCompanies_8,0,9,0,2110
hungary_smallCompanies_8,0,9,30,1872
hungary_smallCompanies_8,0,10,0,2023
hungary_smallCompanies_8,0,10,30,2298
hungary_smallCompanies_8,0,11,0,2212
hungary_smallCompanies_8,0,11,30,2450
hungary_smallCompanies_8,0,12,0,2008
hungary_smallCompanies_8,0,12,30,2067
hungary_smallCompanies_8,0,13,0,1866
hungary_smallCompanies_8,0,13,30,1764
hungary_smallCompanies_8,0,14,0,2323
hungary_smallCompanies_8,0,14,30,1977
hungary_smallCompanies_8,0,15,0,2306
hungary_smallCompanies_8,0,15,30,2070
hungary_smallCompanies_8,0,16,0,2364
hungary_smallCompanies_8,0,16,30,2068
hungary_smallCompanies_8,0,17,0,771
hungary_smallCompanies_8,0,17,30,498
hungary_smallCompanies_8,0,18,0,1110
hungary_smallCompanies_8,0,18,30,553
hungary_smallCompanies_8,0,19,0,863
hungary_smallCompanies_8,0,19,30,1077
hungary_smallCompanies_8,0,20,0,402
hungary_smallCompanies_8,0,20,30,486
hungary_smallCompanies_8,0,21,0,471
hungary_smallCompanies_8,0,21,30,464
hungary_smallCompanies_8,0,22,0,267
hungary_smallCompanies_8,0,22,30,678
hungary_smallCompanies_8,0,23,0,126
hungary_smallCompanies_8,0,23,30,413
hungary_smallCompanies_9,0,0,0,197
hungary_smallCompanies_9,0,0,30,224
hungary_smallCompanies_9,0,1,0,602
hungary_smallCompanies_9,0,1,30,-57
hungary_smallCompanies_9,0,2,0,507
hungary_smallCompanies_9,0,2,30,414
hungary_smallCompanies_9,0,3,0,366
hungary_smallCompanies_9,0,3,30,206
hungary_smallCompanies_9,0,4,0,472
hungary_smallCompanies_9,0,4,30,234
hungary_smallCompanies_9,0,5,0,2298
hungary_smallCompanies_9,0,5,30,1729
hungary_smallCompanies_9,0,6,0,2121
hungary_smallCompanies_9,0,6,30,2361
hungary_smallCompanies_9,0,7,0,2460
hungary_smallCompanies_9,0,7,30,2210
hungary_smallCompanies_9,0,8,0,2313
hungary_smallCompanies_9,0,8,30,2269
hungary_smallCompanies_9,0,9,0,2258
hungary_smallCompanies_9,0,9,30,1904
hungary_smallCompanies_9,0,10,0,2481
hungary_smallCompanies_9,0,10,30,2389
hungary_smallCompanies_9,0,11,0,2666
hungary_smallCompanies_9,0,11,30,2460
hungary_smallCompanies_9,0,12,0,2645
hungary_smallCompanies_9,0,12,30,2376
hungary_smallCompanies_9,0,13,0,2316
hungary_smallCompanies_9,0,13,30,1903
hungary_smallCompanies_9,0,14,0,1830
hungary_smallCompanies_9,0,14,30,1843
hungary_smallCompanies_9,0,15,0,1828
hungary_smallCompanies_9,0,15,30,1757
hungary_smallCompanies_9,0,16,0,2396
hungary_smallCompanies_9,0,16,30,1733
hungary_smallCompanies_9,0,17,0,906
hungary_smallCompanies_9,0,17,30,951
hungary_smallCompanies_9,0,18,0,676
hungary_smallCompanies_9,0,18,30,596
hungary_smallCompanies_9,0,19,0,500
hungary_smallCompanies_9,0,19,30,444
hungary_smallCompanies_9,0,20,0,755
hungary_smallCompanies_9,0,20,30,486
hungary_smallCompanies_9,0,21,0,587
hungary_smallCompanies_9,0,21,30,408
hungary_smallCompanies_9,0,22,0,284
hungary_smallCompanies_9,0,22,30,669
hungary_smallCompanies_9,0,23,0,676
hungary_smallCompanies_9,0,23,30,171
hungary_smallCompanies_10,0,0,0,638
hungary_smallCompanies_10,0,0,30,459
hungary_smallCompanies_10,0,1,0,-93
hungary_smallCompanies_10,0,1,30,288
hungary_smallCompanies_10,0,2,0,657
hungary_smallCompanies_10,0,2,30,222
hungary_smallCompanies_10,0,3,0,597
hungary_smallCompanies_10,0,3,30,119
hungary_smallCompanies_10,0,4,0,39
hungary_smallCompanies_10,0,4,30,536
hungary_smallCompanies_10,0,5,0,2447
hungary_smallCompanies_10,0,5,30,2383
hungary_smallCompanies_10,0,6,0,1877
hungary_smallCompanies_10,0,6,30,1786
hungary_smallCompanies_10,0,7,0,2029
hungary_smallCompanies_10,0,7,30,2084
hungary_smallCompanies_10,0,8,0,1894
hungary_smallCompanies_10,0,8,30,2592
hungary_smallCompanies_10,0,9,0,2221
hungary_smallCompanies_10,0,9,30,1843
hungary_smallCompanies_10,0,10,0,1816
hungary_smallCompanies_10,0,10,30,2596
hungary_smallCompanies_10,0,11,0,2300
hungary_smallCompanies_10,0,11,30,2380
hungary_smallCompanies_10,0,12,0,2361
hungary_smallCompanies_10,0,12,30,1920
hungary_smallCompanies_10,0,13,0,2375
hungary_smallCompanies_10,0,13,30,2316
hungary_smallCompanies_10,0,14,0,2038
hungary_smallCompanies_10,0,14,30,2038
hungary_smallCompanies_10,0,15,0,2451
hungary_smallCompanies_10,0,15,30,1757
hungary_smallCompanies_10,0,16,0,2056
hungary_smallCompanies_10,0,16,30,1797
hungary_smallCompanies_10,0,17,0,491
hungary_smallCompanies_10,0,17,30,821
hungary_smallCompanies_10,0,18,0,764
hungary_smallCompanies_10,0,18,30,935
hungary_smallCompanies_10,0,19,0,896
hungary_smallCompanies_10,0,19,30,1043
hungary_smallCompanies_10,0,20,0,557
hungary_smallCompanies_10,0,20,30,420
hungary_smallCompanies_10,0,21,0,1038
hungary_smallCompanies_10,0,21,30,589
hungary_smallCompanies_10,0,22,0,-71
hungary_smallCompanies_10,0,22,30,559
hungary_smallCompanies_10,0,23,0,-57
hungary_smallCompanies_10,0,23,30,-47
hungary_smallCompanies_11,0,0,0,655
hungary_smallCompanies_11,0,0,30,182
hungary_smallCompanies_11,0,1,0,-60
hungary_smallCompanies_11,0,1,30,691
hungary_smallCompanies_11,0,2,0,319
hungary_smallCompanies_11,0,2,30,435
hungary_smallCompanies_11,0,3,0,320
hungary_smallCompanies_11,0,3,30,115
hungary_smallCompanies_11,0,4,0,578
hungary_smallCompanies_11,0,4,30,536
hungary_smallCompanies_11,0,5,0,2281
hungary_smallCompanies_11,0,5,30,1898
hungary_smallCompanies_11,0,6,0,2325
hungary_smallCompanies_11,0,6,30,1847
hungary_smallCompanies_11,0,7,0,2208
hungary_smallCompanies_11,0,7,30,2340
hungary_smallCompanies_11,0,8,0,2325
hungary_smallCompanies_11,0,8,30,2299
hungary_smallCompanies_11,0,9,0,2097
hungary_smallCompanies_11,0,9,30,2561
hungary_smallCompanies_11,0,10,0,2347
hungary_smallCompanies_11,0,10,30,2124
hungary_smallCompanies_11,0,11,0,1907
hungary_smallCompanies_11,0,11,30,2124
hungary_smallCompanies_11,0,12,0,2458
hungary_smallCompanies_11,0,12,30,2305
hungary_smallCompanies_11,0,13,0,2459
hungary_smallCompanies_11,0,13,30,1774
hungary_smallCompanies_11,0,14,0,2072
hungary_smallCompanies_11,0,14,30,2146
hungary_smallCompanies_11,0,15,0,2028
hungary_smallCompanies_11,0,15,30,2350
hungary_smallCompanies_11,0,16,0,2071
hungary_smallCompanies_11,0,16,30,1818
hungary_smallCompanies_11,0,17,0,554
